lead,window_index,window_start,window_end,duration_seconds,samples,sampling_rate_hz,quality_mean,quality_median,quality_min,quality_max,zhao2018,error
ECG_CH2,70,2018-04-11 19:02:47,2018-04-11 19:03:02,15,3000,200,0.591587,0.667528,0.000000,1.000000,Barely acceptable,
ECG_CH2,71,2018-04-11 19:03:02,2018-04-11 19:03:17,15,3000,200,0.763478,0.886300,0.000000,1.000000,Barely acceptable,
ECG_CH2,72,2018-04-11 19:03:17,2018-04-11 19:03:32,15,3000,200,0.656081,0.794567,0.000000,1.000000,Barely acceptable,
ECG_CH2,73,2018-04-11 19:03:32,2018-04-11 19:03:47,15,3000,200,0.792657,0.896782,0.000000,1.000000,Barely acceptable,
ECG_CH2,74,2018-04-11 19:03:47,2018-04-11 19:04:02,15,3000,200,0.632507,0.786121,0.000000,1.000000,Barely acceptable,
ECG_CH2,75,2018-04-11 19:04:02,2018-04-11 19:04:17,15,3000,200,0.501078,0.383608,0.000000,1.000000,Barely acceptable,
ECG_CH2,76,2018-04-11 19:04:17,2018-04-11 19:04:32,15,3000,200,0.630017,0.725807,0.000000,1.000000,Barely acceptable,
ECG_CH2,77,2018-04-11 19:04:32,2018-04-11 19:04:47,15,3000,200,0.721745,0.748602,0.000000,1.000000,Barely acceptable,
ECG_CH2,78,2018-04-11 19:04:47,2018-04-11 19:05:02,15,3000,200,0.567950,0.644100,0.000000,1.000000,Barely acceptable,
ECG_CH2,79,2018-04-11 19:05:02,2018-04-11 19:05:17,15,3000,200,0.803376,0.877788,0.000000,1.000000,Barely acceptable,
ECG_CH2,80,2018-04-11 19:05:17,2018-04-11 19:05:32,15,3000,200,0.731722,0.824148,0.000000,1.000000,Barely acceptable,
ECG_CH2,81,2018-04-11 19:05:32,2018-04-11 19:05:47,15,3000,200,0.579199,0.575510,0.000000,1.000000,Barely acceptable,
ECG_CH2,82,2018-04-11 19:05:47,2018-04-11 19:06:02,15,3000,200,0.489792,0.532326,0.000000,1.000000,Barely acceptable,
ECG_CH2,83,2018-04-11 19:06:02,2018-04-11 19:06:17,15,3000,200,0.677477,0.770737,0.000000,1.000000,Barely acceptable,
ECG_CH2,84,2018-04-11 19:06:17,2018-04-11 19:06:32,15,3000,200,0.589289,0.718993,0.000000,1.000000,Barely acceptable,
ECG_CH2,85,2018-04-11 19:06:32,2018-04-11 19:06:47,15,3000,200,0.580434,0.588027,0.000000,1.000000,Barely acceptable,
ECG_CH2,86,2018-04-11 19:06:47,2018-04-11 19:07:02,15,3000,200,0.839045,0.926405,0.000000,1.000000,Barely acceptable,
ECG_CH2,87,2018-04-11 19:07:02,2018-04-11 19:07:17,15,3000,200,0.479344,0.475577,0.000000,1.000000,Barely acceptable,
ECG_CH2,88,2018-04-11 19:07:17,2018-04-11 19:07:32,15,3000,200,0.789756,0.893352,0.000000,1.000000,Barely acceptable,
ECG_CH2,89,2018-04-11 19:07:32,2018-04-11 19:07:47,15,3000,200,0.607032,0.702529,0.000000,1.000000,Barely acceptable,
ECG_CH2,90,2018-04-11 19:07:47,2018-04-11 19:08:02,15,3000,200,0.686618,0.680969,0.000000,1.000000,Barely acceptable,
ECG_CH2,91,2018-04-11 19:08:02,2018-04-11 19:08:17,15,3000,200,0.746988,0.863119,0.000000,1.000000,Barely acceptable,
ECG_CH2,92,2018-04-11 19:08:17,2018-04-11 19:08:32,15,3000,200,0.625451,0.713315,0.000000,1.000000,Barely acceptable,
